Date,Time,,,Time_corr,t[ms],CO2[ppm],SO2[ppm],T[C],Pressure[Pa],Humidity[%],SO2_cal(ppm),CO2_cal(mol/L),CO2_cal(mg/L),CO2_cal_corr(mg/L),CO2_cal_corr(mol/m3),CO2_mix_ra(mol/mol),CO2_mix_ra(ppm),X^2,d,d2,D,sy,sm,sb,
1/31/2019,20:04:50,0.8367,0.25,14:04:50,239736,816,19.74,26.69,78782,41.97,1.172963231,1.59397E-05,0.7015,0.0158,0.000359117,1.13634E-05,11.36340014,1.375842741,6.024855815,36.29888759,,,,,
1/31/2019,20:04:51,0.8367,0.25,14:04:51,240236,815,19.49,26.69,78774,41.93,1.144264215,1.59063E-05,0.7000,0.0143,0.000325783,1.03097E-05,10.30969268,1.309340593,5.101705919,26.02740329,,,,,
1/31/2019,20:04:51,0.8367,0.25,14:04:51,240736,819,19.26,26.69,78777,41.93,1.11786112,1.60397E-05,0.7059,0.0202,0.000459117,1.45286E-05,14.52858533,1.249613483,9.44071152,89.127034,,,,,
1/31/2019,20:04:52,0.8367,0.25,14:04:52,241236,817,19.11,26.69,78779,41.93,1.10064171,0.000015973,0.7030,0.0173,0.00039245,1.24186E-05,12.41862741,1.211412174,7.409088144,54.89458713,,,,,
1/31/2019,20:04:52,0.8367,0.25,14:04:52,241736,831,19.27,26.69,78774,41.93,1.11900908,1.64397E-05,0.7235,0.0378,0.000859117,2.71875E-05,27.18747645,1.252181322,22.09438035,488.1616429,,,,,
1/31/2019,20:04:53,0.8367,0.25,14:04:53,242236,813,19.66,26.7,78765,41.89,1.163779546,1.58397E-05,0.6971,0.0114,0.000259117,8.20118E-06,8.201180183,1.354382831,2.904414274,8.435622278,,,,,
1/31/2019,20:04:53,0.8367,0.25,14:04:53,242737,818,19.88,26.71,78768,41.89,1.18903468,1.60063E-05,0.7044,0.0187,0.000425783,1.34762E-05,13.47620235,1.41380347,8.064545785,65.03689872,,,,,
1/31/2019,20:04:54,0.8367,0.25,14:04:54,243236,813,19.97,26.7,78760,41.89,1.199366326,1.58397E-05,0.6971,0.0114,0.000259117,8.2017E-06,8.201700827,1.438479583,2.743043538,7.524287853,,,,,
1/31/2019,20:04:54,0.8367,0.25,14:04:54,243736,819,20.03,26.7,78769,41.89,1.20625409,1.60397E-05,0.7059,0.0202,0.000459117,1.45305E-05,14.53054548,1.455048929,9.040554379,81.73162347,,,,,
1/31/2019,20:04:55,0.8367,0.25,14:04:55,244236,822,20.15,26.69,78756,41.86,1.220029617,1.61397E-05,0.7103,0.0246,0.000559117,1.76978E-05,17.69776705,1.488472267,12.14510832,147.5036561,,,,,
1/31/2019,20:04:55,0.8367,0.25,14:04:55,244737,813,20.13,26.71,78759,41.86,1.217733696,1.58397E-05,0.6971,0.0114,0.000259117,8.20208E-06,8.202078494,1.482875355,2.659864364,7.074878435,,,,,
1/31/2019,20:04:56,0.8368,0.25,14:04:56,245239,814,20.15,26.71,78757,41.86,1.220029617,0.000015873,0.6986,0.0129,0.00029245,9.25745E-06,9.257446341,1.488472267,3.704787605,13.7254512,,,,,
1/31/2019,20:04:56,0.8368,0.25,14:04:56,245736,812,20.19,26.69,78760,41.86,1.22462146,1.58063E-05,0.6956,0.0099,0.000225783,7.14638E-06,7.146378308,1.49969772,1.572830362,2.473795348,,,,,
1/31/2019,20:04:57,0.8368,0.25,14:04:57,246238,823,20.29,26.7,78755,41.82,1.236101066,0.000016173,0.7118,0.0261,0.00059245,1.87537E-05,18.75373319,1.527945846,13.12796222,172.3433919,,,,,
1/31/2019,20:04:57,0.8368,0.25,14:04:57,246736,816,20.2,26.69,78759,41.82,1.225769421,1.59397E-05,0.7015,0.0158,0.000359117,1.13667E-05,11.3667186,1.502510673,5.787948351,33.50034612,,,,,
1/31/2019,20:04:58,0.8368,0.25,14:04:58,247236,824,20.16,26.7,78765,41.82,1.221177578,1.62063E-05,0.7132,0.0275,0.000625783,1.98064E-05,19.80636942,1.491274677,14.24848838,203.0194211,,,,,
1/31/2019,20:04:58,0.8368,0.25,14:04:58,247737,815,20.29,26.69,78755,41.82,1.236101066,1.59063E-05,0.7000,0.0143,0.000325783,1.03122E-05,10.31217994,1.527945846,4.686408973,21.96242906,,,,,
1/31/2019,20:04:59,0.8368,0.25,14:04:59,248237,814,20.45,26.7,78760,41.79,1.254468437,0.000015873,0.6986,0.0129,0.00029245,9.25679E-06,9.256785007,1.573691059,3.547457194,12.58445254,,,,,
1/31/2019,20:04:59,0.8368,0.25,14:04:59,248736,816,20.61,26.7,78755,41.79,1.272835807,1.59397E-05,0.7015,0.0158,0.000359117,1.13677E-05,11.36767503,1.620110992,5.574790378,31.07828776,,,,,
1/31/2019,20:05:00,0.8368,0.25,14:05:00,249236,819,20.69,26.7,78748,41.79,1.282019492,1.60397E-05,0.7059,0.0202,0.000459117,1.45344E-05,14.53442039,1.643573979,8.699757319,75.68577741,,,,,
1/31/2019,20:05:00,0.8368,0.25,14:05:00,249737,822,20.76,26.71,78742,41.79,1.290055217,1.61397E-05,0.7103,0.0246,0.000559117,1.77021E-05,17.70209433,1.664242463,11.83087514,139.9696066,,,,,
1/31/2019,20:05:01,0.8368,0.25,14:05:01,250236,820,20.66,26.7,78746,41.79,1.27857561,0.000016073,0.7074,0.0217,0.00049245,1.55901E-05,15.5900613,1.634755592,9.771065133,95.47371384,,,,,
1/31/2019,20:05:01,0.8368,0.25,14:05:01,250736,817,20.53,26.71,78742,41.79,1.263652122,0.000015973,0.7030,0.0173,0.00039245,1.24253E-05,12.42529153,1.596816685,6.674185294,44.54474934,,,,,
1/31/2019,20:05:02,0.8368,0.25,14:05:02,251236,822,20.51,26.71,78734,41.75,1.261356201,1.61397E-05,0.7103,0.0246,0.000559117,1.77039E-05,17.70389301,1.591019465,11.96323138,143.1189051,,,,,
1/31/2019,20:05:02,0.8368,0.25,14:05:02,251737,820,20.58,26.69,78736,41.75,1.269391925,0.000016073,0.7074,0.0217,0.00049245,1.55915E-05,15.59152135,1.61135586,9.814303602,96.32055518,,,,,
1/31/2019,20:05:03,0.8368,0.25,14:05:03,252236,819,20.74,26.71,78736,41.75,1.287759296,1.60397E-05,0.7059,0.0202,0.000459117,1.45371E-05,14.53712035,1.658324003,8.676345766,75.27897584,,,,,
1/31/2019,20:05:03,0.8368,0.25,14:05:03,252736,821,20.92,26.7,78732,41.75,1.308422587,1.61063E-05,0.7088,0.0231,0.000525783,1.66483E-05,16.64829291,1.711969667,10.69351687,114.3513031,,,,,
1/31/2019,20:05:04,0.8369,0.25,14:05:04,253236,822,20.98,26.72,78734,41.75,1.315310351,1.61397E-05,0.7103,0.0246,0.000559117,1.77045E-05,17.70448341,1.73004132,11.71837356,137.320279,,,,,
1/31/2019,20:05:04,0.8369,0.25,14:05:04,253736,824,20.98,26.7,78725,41.75,1.315310351,1.62063E-05,0.7132,0.0275,0.000625783,1.98164E-05,19.81643299,1.73004132,13.83032314,191.2778382,,,,,
1/31/2019,20:05:05,0.8369,0.25,14:05:05,254236,822,20.92,26.7,78725,41.75,1.308422587,1.61397E-05,0.7103,0.0246,0.000559117,1.77053E-05,17.70532648,1.711969667,11.75055045,138.0754358,,,,,
1/31/2019,20:05:05,0.8369,0.25,14:05:05,254748,816,20.64,26.7,78727,41.72,1.276279689,1.59397E-05,0.7015,0.0158,0.000359117,1.13717E-05,11.37171805,1.628889845,5.563166491,30.94882141,,,,,
1/31/2019,20:05:06,0.8369,0.25,14:05:06,255238,825,20.45,26.7,78720,41.72,1.254468437,1.62397E-05,0.7147,0.0290,0.000659117,2.08733E-05,20.87331196,1.573691059,15.16398414,229.9464151,,,,,
1/31/2019,20:05:06,0.8369,0.25,14:05:06,255739,824,20.23,26.72,78723,41.72,1.229213303,1.62063E-05,0.7132,0.0275,0.000625783,1.98183E-05,19.81825823,1.510965343,14.22382107,202.3170859,,,,,
1/31/2019,20:05:07,0.8369,0.25,14:05:07,256241,818,20.1,26.72,78703,41.72,1.214289814,1.60063E-05,0.7044,0.0187,0.000425783,1.34878E-05,13.487782,1.474499753,7.961234773,63.38125912,,,,,
1/31/2019,20:05:07,0.8369,0.25,14:05:07,256743,808,20.06,26.71,78696,41.72,1.209697972,0.000015673,0.6898,0.0041,9.24501E-05,2.92876E-06,2.928757414,1.463369182,-2.576900598,6.640416693,,,,,
1/31/2019,20:05:08,0.8369,0.25,14:05:08,257245,818,20.04,26.71,78705,41.72,1.20740205,1.60063E-05,0.7044,0.0187,0.000425783,1.3487E-05,13.48698948,1.457819711,7.99177607,63.86848475,,,,,
1/31/2019,20:05:08,0.8369,0.25,14:05:08,257746,815,19.98,26.71,78701,41.72,1.200514286,1.59063E-05,0.7000,0.0143,0.000325783,1.03199E-05,10.31994387,1.441234552,4.856064282,23.58136031,,,,,
1/31/2019,20:05:09,0.8369,0.25,14:05:09,258248,815,19.94,26.71,78671,41.72,1.195922444,1.59063E-05,0.7000,0.0143,0.000325783,1.03239E-05,10.32387923,1.430230492,4.880888847,23.82307594,,,,,
1/31/2019,20:05:09,0.8369,0.25,14:05:09,258750,811,19.87,26.72,78669,41.72,1.187886719,0.000015773,0.6942,0.0085,0.00019245,6.09899E-06,6.098985595,1.411074858,0.692551332,0.479627347,,,,,
1/31/2019,20:05:10,0.8369,0.25,14:05:10,259252,820,19.79,26.71,78670,41.72,1.178703034,0.000016073,0.7074,0.0217,0.00049245,1.56056E-05,15.60564268,1.389340843,10.24098684,104.8778114,,,,,
1/31/2019,20:05:10,0.8369,0.25,14:05:10,259753,818,19.67,26.72,78668,41.72,1.164927506,1.60063E-05,0.7044,0.0187,0.000425783,1.34938E-05,13.49378281,1.357056095,8.191794603,67.10549881,,,,,
1/31/2019,20:05:11,0.8369,0.25,14:05:11,260255,818,19.61,26.7,78648,41.72,1.158039742,1.60063E-05,0.7044,0.0187,0.000425783,1.34963E-05,13.49631405,1.341056045,8.225659651,67.66147669,,,,,
1/31/2019,20:05:11,0.8369,0.25,14:05:11,260757,822,19.52,26.71,78667,41.72,1.147708097,1.61397E-05,0.7103,0.0246,0.000559117,1.7719E-05,17.71897126,1.317233875,12.49531759,156.1329616,,,,,
1/31/2019,20:05:12,0.8369,0.25,14:05:12,261260,821,19.6,26.71,78675,41.72,1.156891782,1.61063E-05,0.7088,0.0231,0.000525783,1.66609E-05,16.66091021,1.338398595,11.39547812,129.8569215,,,,,
1/31/2019,20:05:12,0.8369,0.25,14:05:12,261762,821,19.49,26.7,78659,41.72,1.144264215,1.61063E-05,0.7088,0.0231,0.000525783,1.66637E-05,16.66374346,1.309340593,11.4557567,131.2343615,,,,,
1/31/2019,20:05:13,0.8370,0.25,14:05:13,262262,816,19.3,26.72,78665,41.72,1.122452962,1.59397E-05,0.7015,0.0158,0.000359117,1.13814E-05,11.38143979,1.259900653,6.272676774,39.34647391,,,,,
1/31/2019,20:05:13,0.8370,0.25,14:05:13,262759,817,19.17,26.72,78664,41.68,1.107529474,0.000015973,0.7030,0.0173,0.00039245,1.2438E-05,12.43802672,1.226621536,7.397153636,54.71788191,,,,,
1/31/2019,20:05:14,0.8370,0.25,14:05:14,263261,818,19.07,26.72,78666,41.68,1.096049867,1.60063E-05,0.7044,0.0187,0.000425783,1.34941E-05,13.49412588,1.201325312,8.505475823,72.34311897,,,,,
1/31/2019,20:05:14,0.8370,0.25,14:05:14,263762,811,19.07,26.72,78656,41.68,1.096049867,0.000015773,0.6942,0.0085,0.00019245,6.09999E-06,6.099993615,1.201325312,1.111343558,1.235084504,,,,,
1/31/2019,20:05:15,0.8370,0.25,14:05:15,264264,810,19.01,26.7,78644,41.68,1.089162104,1.57397E-05,0.6927,0.0070,0.000159117,5.04388E-06,5.043877056,1.186274088,0.086560814,0.007492775,,,,,
1/31/2019,20:05:15,0.8370,0.25,14:05:15,264760,815,19,26.72,78643,41.68,1.088014143,1.59063E-05,0.7000,0.0143,0.000325783,1.03279E-05,10.32789935,1.183774775,5.375805409,28.8992838,,,,,
1/31/2019,20:05:16,0.8370,0.25,14:05:16,265262,824,19,26.72,78650,41.68,1.088014143,1.62063E-05,0.7132,0.0275,0.000625783,1.98367E-05,19.8366528,1.183774775,14.88455886,221.5500924,,,,,
1/31/2019,20:05:16,0.8370,0.25,14:05:16,265763,823,18.93,26.72,78627,41.68,1.079978418,0.000016173,0.7118,0.0261,0.00059245,1.87855E-05,18.78551604,1.166353384,13.86997822,192.3762958,,,,,
1/31/2019,20:05:17,0.8370,0.25,14:05:17,266238,817,19.03,26.72,78633,41.68,1.091458025,0.000015973,0.7030,0.0173,0.00039245,1.24429E-05,12.44293024,1.19128062,7.475169396,55.8781575,,,,,
1/31/2019,20:05:17,0.8370,0.25,14:05:17,266740,824,19.03,26.72,78648,41.68,1.091458025,1.62063E-05,0.7132,0.0275,0.000625783,1.98372E-05,19.83715724,1.19128062,14.86939639,221.098949,,,,,
1/31/2019,20:05:18,0.8370,0.25,14:05:18,267242,823,19.03,26.72,78647,41.68,1.091458025,0.000016173,0.7118,0.0261,0.00059245,1.87807E-05,18.78073887,1.19128062,13.81297802,190.7983618,,,,,
1/31/2019,20:05:18,0.8370,0.25,14:05:18,267744,816,19.06,26.72,78645,41.65,1.094901907,1.59397E-05,0.7015,0.0158,0.000359117,1.13843E-05,11.38433417,1.198810185,6.400906419,40.97160299,,,,,
1/31/2019,20:05:19,0.8370,0.25,14:05:19,268246,815,19.15,26.72,78641,41.65,1.105233553,1.59063E-05,0.7000,0.0143,0.000325783,1.03282E-05,10.32816201,1.221541206,5.29773353,28.06598055,,,,,
1/31/2019,20:05:19,0.8370,0.25,14:05:19,268747,823,19.21,26.72,78645,41.65,1.112121316,0.000016173,0.7118,0.0261,0.00059245,1.87812E-05,18.78121648,1.236813823,13.71945418,188.2234231,,,,,
1/31/2019,20:05:20,0.8370,0.25,14:05:20,269249,808,19.33,26.72,78650,41.65,1.125896844,0.000015673,0.6898,0.0041,9.24501E-05,2.93057E-06,2.930568083,1.267643704,-2.19386184,4.813029775,,,,,
1/31/2019,20:05:20,0.8370,0.25,14:05:20,269751,818,19.54,26.72,78644,41.65,1.150004018,1.60063E-05,0.7044,0.0187,0.000425783,1.34979E-05,13.49790075,1.322509241,8.26380247,68.29043126,,,,,
1/31/2019,20:05:21,0.8370,0.25,14:05:21,270253,826,19.81,26.72,78642,41.65,1.180998955,0.000016273,0.7162,0.0305,0.00069245,2.19521E-05,21.95214628,1.394758533,16.57704583,274.7984485,,,,,
1/31/2019,20:05:21,0.8370,0.25,14:05:21,270754,807,19.88,26.72,78630,41.65,1.18903468,1.56397E-05,0.6883,0.0026,5.91168E-05,1.87441E-06,1.874414436,1.41380347,-3.53724213,12.51208189,,,,,
1/31/2019,20:05:22,0.8371,0.25,14:05:22,271256,812,19.89,26.72,78632,41.65,1.190182641,1.58063E-05,0.6956,0.0099,0.000225783,7.15873E-06,7.158727623,1.416534718,1.741848754,3.034037083,,,,,
1/31/2019,20:05:22,0.8371,0.25,14:05:22,271758,827,19.95,26.72,78632,41.65,1.197070404,1.63063E-05,0.7176,0.0319,0.000725783,2.30118E-05,23.01181021,1.432977553,17.56359753,308.4799581,,,,,
1/31/2019,20:05:23,0.8371,0.25,14:05:23,272260,812,20.02,26.72,78621,41.62,1.205106129,1.58063E-05,0.6956,0.0099,0.000225783,7.15973E-06,7.159729213,1.452280782,1.674960411,2.805492378,,,,,
1/31/2019,20:05:23,0.8371,0.25,14:05:23,272761,820,19.99,26.72,78617,41.62,1.201662247,0.000016073,0.7074,0.0217,0.00049245,1.56167E-05,15.61668407,1.443992156,10.14758218,102.9734241,,,,,
1/31/2019,20:05:24,0.8371,0.25,14:05:24,273263,812,19.99,26.72,78621,41.62,1.201662247,1.58063E-05,0.6956,0.0099,0.000225783,7.15973E-06,7.159729213,1.443992156,1.690627319,2.85822073,,,,,
1/31/2019,20:05:24,0.8371,0.25,14:05:24,273764,824,19.95,26.72,78608,41.62,1.197070404,1.62063E-05,0.7132,0.0275,0.000625783,1.98473E-05,19.84725146,1.432977553,14.39903877,207.3323176,,,,,
1/31/2019,20:05:25,0.8371,0.25,14:05:25,274236,813,19.91,26.72,78589,41.62,1.192478562,1.58397E-05,0.6971,0.0114,0.000259117,8.22009E-06,8.220094964,1.42200512,2.79277149,7.799572596,,,,,
1/31/2019,20:05:25,0.8371,0.25,14:05:25,274737,817,19.93,26.72,78583,41.62,1.194774483,0.000015973,0.7030,0.0173,0.00039245,1.24508E-05,12.4508473,1.427486066,7.013079226,49.18328023,,,,,
1/31/2019,20:05:26,0.8371,0.25,14:05:26,275236,811,19.82,26.72,78597,41.62,1.182146916,0.000015773,0.6942,0.0085,0.00019245,6.10457E-06,6.104572665,1.397471331,0.724249915,0.524537939,,,,,
1/31/2019,20:05:26,0.8371,0.25,14:05:26,275736,815,19.78,26.72,78569,41.62,1.177555073,1.59063E-05,0.7000,0.0143,0.000325783,1.03376E-05,10.33762665,1.386635951,4.978193112,24.78240666,,,,,
1/31/2019,20:05:27,0.8371,0.25,14:05:27,276236,815,19.56,26.72,78609,41.62,1.152299939,1.59063E-05,0.7000,0.0143,0.000325783,1.03324E-05,10.33236638,1.32779515,5.087823492,25.88594789,,,,,
1/31/2019,20:05:27,0.8371,0.25,14:05:27,276737,815,19.47,26.72,78607,41.62,1.141968293,1.59063E-05,0.7000,0.0143,0.000325783,1.03326E-05,10.33262926,1.304091583,5.135087102,26.36911955,,,,,
1/31/2019,20:05:28,0.8371,0.25,14:05:28,277236,821,19.3,26.72,78623,41.62,1.122452962,1.61063E-05,0.7088,0.0231,0.000525783,1.66725E-05,16.67248546,1.259900653,11.56372245,133.7196768,,,,,
1/31/2019,20:05:28,0.8371,0.25,14:05:28,277736,815,19.21,26.72,78610,41.62,1.112121316,1.59063E-05,0.7000,0.0143,0.000325783,1.03322E-05,10.33223494,1.236813823,5.270472644,27.7778819,,,,,
1/31/2019,20:05:29,0.8371,0.25,14:05:29,278237,807,19.17,26.72,78623,41.62,1.107529474,1.56397E-05,0.6883,0.0026,5.91168E-05,1.87458E-06,1.87458132,1.226621536,-3.166291763,10.02540353,,,,,
1/31/2019,20:05:29,0.8371,0.25,14:05:29,278736,826,19.18,26.72,78610,41.62,1.108677435,0.000016273,0.7162,0.0305,0.00069245,2.19611E-05,21.9610824,1.229165654,16.91498702,286.1167858,,,,,
1/31/2019,20:05:30,0.8372,0.25,14:05:30,279236,815,19.16,26.72,78603,41.62,1.106381513,1.59063E-05,0.7000,0.0143,0.000325783,1.03332E-05,10.33315508,1.224080053,5.297504296,28.06355176,,,,,
1/31/2019,20:05:30,0.8372,0.25,14:05:30,279737,818,19.18,26.72,78589,41.58,1.108677435,1.60063E-05,0.7044,0.0187,0.000425783,1.35073E-05,13.50734717,1.229165654,8.461251781,71.5927817,,,,,
1/31/2019,20:05:31,0.8372,0.25,14:05:31,280239,816,19.08,26.72,78600,41.58,1.097197828,1.59397E-05,0.7015,0.0158,0.000359117,1.13909E-05,11.39085192,1.203843074,6.396979563,40.92134753,,,,,
1/31/2019,20:05:31,0.8372,0.25,14:05:31,280740,819,19.13,26.72,78601,41.58,1.102937631,1.60397E-05,0.7059,0.0202,0.000459117,1.45626E-05,14.562574,1.216471419,9.542590129,91.06102637,,,,,
1/31/2019,20:05:32,0.8372,0.25,14:05:32,281242,820,19.18,26.72,78603,41.58,1.108677435,0.000016073,0.7074,0.0217,0.00049245,1.56195E-05,15.61946556,1.229165654,10.57337018,111.7961569,,,,,
1/31/2019,20:05:32,0.8372,0.25,14:05:32,281744,810,19.27,26.72,78612,41.58,1.11900908,1.57397E-05,0.6927,0.0070,0.000159117,5.04627E-06,5.046266793,1.252181322,-0.046829316,0.002192985,,,,,
1/31/2019,20:05:33,0.8372,0.25,14:05:33,282246,818,19.39,26.72,78598,41.58,1.132784608,1.60063E-05,0.7044,0.0187,0.000425783,1.35058E-05,13.50580048,1.283200968,8.350036744,69.72311363,,,,,
1/31/2019,20:05:33,0.8372,0.25,14:05:33,282748,809,19.7,26.72,78591,41.58,1.168371388,1.57063E-05,0.6912,0.0055,0.000125783,3.99019E-06,3.990191656,1.365091701,-1.327463463,1.762159247,,,,,
1/31/2019,20:05:34,0.8372,0.25,14:05:34,283250,818,19.84,26.72,78594,41.55,1.184442837,1.60063E-05,0.7044,0.0187,0.000425783,1.35065E-05,13.50648785,1.402904835,8.115720499,65.86491922,,,,,
1/31/2019,20:05:34,0.8372,0.25,14:05:34,283752,818,19.91,26.72,78597,41.55,1.192478562,1.60063E-05,0.7044,0.0187,0.000425783,1.3506E-05,13.50597232,1.42200512,8.078648846,65.26456718,,,,,
1/31/2019,20:05:35,0.8372,0.25,14:05:35,284254,813,19.95,26.72,78596,41.55,1.197070404,1.58397E-05,0.6971,0.0114,0.000259117,8.21936E-06,8.219362857,1.432977553,2.771150173,7.679273281,,,,,
1/31/2019,20:05:35,0.8372,0.25,14:05:35,284755,823,19.96,26.72,78593,41.55,1.198218365,0.000016173,0.7118,0.0261,0.00059245,1.87936E-05,18.79364282,1.43572725,13.34020783,177.9611449,,,,,
1/31/2019,20:05:36,0.8372,0.25,14:05:36,285257,816,20.03,26.72,78595,41.55,1.20625409,1.59397E-05,0.7015,0.0158,0.000359117,1.13916E-05,11.39157658,1.455048929,5.901585473,34.82871109,,,,,
1/31/2019,20:05:36,0.8372,0.25,14:05:36,285759,821,20.23,26.74,78596,41.55,1.229213303,1.61063E-05,0.7088,0.0231,0.000525783,1.66793E-05,16.67932531,1.510965343,11.08488815,122.8747453,,,,,
1/31/2019,20:05:37,0.8372,0.25,14:05:37,286261,821,20.31,26.72,78599,41.55,1.238396988,1.61063E-05,0.7088,0.0231,0.000525783,1.66776E-05,16.67757636,1.533627099,11.04136078,121.911648,,,,,
1/31/2019,20:05:37,0.8372,0.25,14:05:37,286763,815,20.46,26.72,78599,41.55,1.255616397,1.59063E-05,0.7000,0.0143,0.000325783,1.03337E-05,10.33368094,1.576572538,4.619130827,21.3363696,,,,,
1/31/2019,20:05:38,0.8372,0.25,14:05:38,287264,819,20.54,26.74,78606,41.55,1.264800083,1.60397E-05,0.7059,0.0202,0.000459117,1.45626E-05,14.5626189,1.599719249,8.806290361,77.55074993,,,,,
1/31/2019,20:05:38,0.8372,0.25,14:05:38,287766,813,20.71,26.74,78596,41.55,1.284315414,1.58397E-05,0.6971,0.0114,0.000259117,8.21991E-06,8.219911052,1.649466082,2.374803372,5.639691056,,,,,
1/31/2019,20:05:39,0.8373,0.25,14:05:39,288268,822,20.9,26.72,78606,41.55,1.306126666,1.61397E-05,0.7103,0.0246,0.000559117,1.77333E-05,17.73331294,1.705966868,11.78898151,138.9800851,,,,,
1/31/2019,20:05:39,0.8373,0.25,14:05:39,288770,820,20.97,26.74,78604,41.55,1.314162391,0.000016073,0.7074,0.0217,0.00049245,1.56203E-05,15.62030859,1.727022789,9.639421043,92.91843804,,,,,
1/31/2019,20:05:40,0.8373,0.25,14:05:40,289271,835,21.02,26.75,78604,41.55,1.319902194,0.000016573,0.7294,0.0437,0.00099245,3.14811E-05,31.48114573,1.742141801,25.47414667,648.9321484,,,,,
1/31/2019,20:05:41,0.8373,0.25,14:05:41,289773,814,21.27,26.73,78605,41.51,1.34860121,0.000015873,0.6986,0.0129,0.00029245,9.27597E-06,9.275966288,1.818725223,3.138409664,9.849615217,,,,,
1/31/2019,20:05:41,0.8373,0.25,14:05:41,290275,819,21.77,26.74,78602,41.51,1.405999242,1.60397E-05,0.7059,0.0202,0.000459117,1.45634E-05,14.56335998,1.976833869,8.164688225,66.66213382,,,,,
1/31/2019,20:05:42,0.8373,0.25,14:05:42,290777,809,21.99,26.72,78613,41.51,1.431254377,1.57063E-05,0.6912,0.0055,0.000125783,3.98907E-06,3.989074993,2.048489091,-2.524487417,6.373036719,,,,,
1/31/2019,20:05:42,0.8373,0.25,14:05:42,291278,815,22.02,26.73,78616,41.51,1.434698259,1.59063E-05,0.7000,0.0143,0.000325783,1.03318E-05,10.33179091,2.058359093,3.802561591,14.45947465,,,,,
1/31/2019,20:05:43,0.8373,0.25,14:05:43,291780,822,22.18,26.72,78621,41.51,1.453065629,1.61397E-05,0.7103,0.0246,0.000559117,1.77299E-05,17.72992963,2.111399722,11.11714347,123.5908789,,,,,
1/31/2019,20:05:43,0.8373,0.25,14:05:43,292282,823,22.53,26.74,78621,41.51,1.493244252,0.000016173,0.7118,0.0261,0.00059245,1.87882E-05,18.78820267,2.229778395,11.99263592,143.8233164,,,,,
1/31/2019,20:05:44,0.8373,0.25,14:05:44,292796,811,22.78,26.72,78627,41.51,1.521943268,0.000015773,0.6942,0.0085,0.00019245,6.10224E-06,6.102243476,2.31631131,-0.823880838,0.678779635,,,,,
1/31/2019,20:05:44,0.8373,0.25,14:05:44,293285,820,22.92,26.73,78630,41.51,1.538014717,0.000016073,0.7074,0.0217,0.00049245,1.56146E-05,15.61462284,2.365489269,8.615386292,74.22488096,,,,,
1/31/2019,20:05:45,0.8373,0.25,14:05:45,293787,815,22.97,26.74,78633,41.51,1.54375452,1.59063E-05,0.7000,0.0143,0.000325783,1.03299E-05,10.32990169,2.383178018,3.304553629,10.92007468,,,,,
1/31/2019,20:05:45,0.8373,0.25,14:05:45,294289,833,22.99,26.73,78635,41.51,1.546050441,1.65063E-05,0.7264,0.0407,0.000925783,2.93529E-05,29.35290222,2.390271967,22.31710955,498.0533788,,,,,
1/31/2019,20:05:46,0.8373,0.25,14:05:46,294792,820,23,26.75,78638,41.51,1.547198402,0.000016073,0.7074,0.0217,0.00049245,1.56141E-05,15.61407562,2.393822895,8.57306065,73.49736891,,,,,
1/31/2019,20:05:46,0.8373,0.25,14:05:46,295293,824,23.01,26.74,78643,41.51,1.548346363,1.62063E-05,0.7132,0.0275,0.000625783,1.98397E-05,19.83974159,2.397376459,12.79350431,163.6737527,,,,,
1/31/2019,20:05:47,0.8373,0.25,14:05:47,295795,821,22.96,26.74,78633,41.51,1.542606559,1.61063E-05,0.7088,0.0231,0.000525783,1.66715E-05,16.67147701,2.379634997,9.651351249,93.14858094,,,,,
1/31/2019,20:05:47,0.8373,0.25,14:05:47,296297,824,22.85,26.74,78634,41.51,1.529978992,1.62063E-05,0.7132,0.0275,0.000625783,1.9842E-05,19.84201233,2.340835717,12.8793319,165.8771902,,,,,
1/31/2019,20:05:48,0.8374,0.25,14:05:48,296799,810,22.81,26.72,78639,41.51,1.52538715,1.57397E-05,0.6927,0.0070,0.000159117,5.04453E-06,5.044534202,2.326805957,-1.89725702,3.599584199,,,,,
1/31/2019,20:05:48,0.8374,0.25,14:05:48,297300,815,22.88,26.74,78644,41.51,1.533422874,1.59063E-05,0.7000,0.0143,0.000325783,1.03285E-05,10.32845684,2.351385711,3.3501095,11.22323366,,,,,
1/31/2019,20:05:49,0.8374,0.25,14:05:49,297802,814,22.93,26.74,78636,41.51,1.539162678,0.000015873,0.6986,0.0129,0.00029245,9.27262E-06,9.272618703,2.369021748,2.268159851,5.14454911,,,,,
1/31/2019,20:05:49,0.8374,0.25,14:05:49,298304,826,22.92,26.74,78626,41.51,1.538014717,0.000016273,0.7162,0.0305,0.00069245,2.19581E-05,21.95807784,2.365489269,14.95884129,223.7669328,,,,,
1/31/2019,20:05:50,0.8374,0.25,14:05:50,298806,823,22.92,26.74,78625,41.51,1.538014717,0.000016173,0.7118,0.0261,0.00059245,1.87872E-05,18.78724683,2.365489269,11.78801028,138.9571865,,,,,
1/31/2019,20:05:50,0.8374,0.25,14:05:50,299308,813,22.94,26.75,78616,41.51,1.540310638,1.58397E-05,0.6971,0.0114,0.000259117,8.21809E-06,8.218093925,2.372556862,1.20841277,1.460261422,,,,,
